"Lean_Pre_training_1"	"Lean_Post_training_1"	"Obese_Pre_training_2"	"Obese_Post_training_2"	"T2D_Pre_training_3"	"T2D_Post_training_3"	"Lean_Pre_training_4"	"Lean_Post_training_4"	"Obese_Pre_training_5"	"Obese_Post_training_5"	"T2D_Pre_training_6"	"T2D_Post_training_6"	"Lean_Pre_training_7"	"Lean_Post_training_7"	"Obese_Pre_training_8"	"Obese_Post_training_8"	"T2D_Pre_training_9"	"T2D_Post_training_9"	"Lean_Pre_training_10"	"Lean_Post_training_10"	"Obese_Pre_training_11"	"Obese_Post_training_11"	"T2D_Post_training_12"	"Lean_Pre_training_13"	"Lean_Post_training_13"	"Obese_Pre_training_14"	"Obese_Post_training_14"	"T2D_Pre_training_15"	"T2D_Post_training_15"	"Lean_Pre_training_16"	"Lean_Post_training_16"	"Obese_Pre_training_17"	"Obese_Post_training_17"	"T2D_Pre_training_18"	"T2D_Post_training_18"	"Lean_Pre_training_19"	"Lean_Post_training_19"	"Obese_Pre_training_20"	"Obese_Post_training_20"	"T2D_Pre_training_21"	"T2D_Post_training_21"	"Lean_Pre_training_22"	"Lean_Post_training_22"	"Obese_Pre_training_23"	"Obese_Post_training_23"	"T2D_Pre_training_24"	"T2D_Post_training_24"	"Lean_Pre_training_25"	"Lean_Post_training_25"	"Obese_Pre_training_26"	"Obese_Post_training_26"	"T2D_Pre_training_27"	"T2D_Post_training_27"	"Lean_Pre_training_28"	"Lean_Post_training_28"	"Obese_Pre_training_29"	"Obese_Post_training_29"	"T2D_Pre_training_30"	"T2D_Post_training_30"	"Lean_Pre_training_31"	"Lean_Post_training_31"	"Obese_Pre_training_32"	"Obese_Post_training_32"	"T2D_Pre_training_33"	"T2D_Post_training_33"	"Lean_Pre_training_34"	"Lean_Post_training_34"	"Obese_Pre_training_35"	"Obese_Post_training_35"	"T2D_Pre_training_36"	"T2D_Post_training_36"	"Lean_Pre_training_37"	"Lean_Post_training_37"	"Obese_Pre_training_38"	"Obese_Post_training_38"	"T2D_Pre_training_39"	"T2D_Post_training_39"	"Lean_Pre_training_40"	"Lean_Post_training_40"	"Obese_Pre_training_41"	"Obese_Post_training_41"	"Lean_Pre_training_42"	"Lean_Post_training_42"	"Obese_Pre_training_43"	"Obese_Post_training_43"	"Lean_Pre_training_44"	"Lean_Post_training_44"	"Lean_Pre_training_45"	"Lean_Pre_training_46"	"T2D_Pre_training_47"	"T2D_Pre_training_48"	"ID"
21.3573823274634	21.9312908237949	21.238227451905	21.5015019292295	21.6055410083864	21.6906178485957	21.9324952032387	22.1435463909026	22.0855975868437	22.0733283166381	22.1156615710424	22.2338495963851	22.1279710282819	21.8759697769811	22.1369798509911	21.8988958276901	22.0972168607875	22.0886607997875	21.7352337216771	21.8705242636233	21.671861506399	21.9910899826766	21.6461525997093	20.8997773133272	20.9366307508118	21.1561028326039	21.8339123270882	22.1805496246876	21.5388349591696	21.1629026647092	21.7975823730153	20.8314402385953	20.8155255843023	20.9112939626175	21.8130922400459	21.185043575866	21.1980612949304	20.4406664365507	22.2741659806249	21.0052174509866	21.1063840237161	20.9951267333501	20.7472915389986	20.5833527626227	20.7993543565754	21.054334041679	22.086368859717	21.3598074584157	20.942513073548	21.5153427618743	20.818305991476	21.1968314192838	21.6102174370683	21.6315287891306	21.6534923883289	21.2734347984036	21.2116459370043	21.6709284920135	21.2104454294263	21.1757980479563	21.3567592908176	21.3375391523067	21.4270488464716	21.7195400630851	21.8128886233119	21.6059975824884	21.7862903698146	21.5569559660399	21.6720039971437	21.4288743536226	21.4417304569356	21.2525441711272	21.6142182690589	21.3904177462261	21.7661705778387	21.4080539509216	21.2454935180764	21.4308302459128	21.6634990376767	21.2747887579969	21.4089609559079	21.5151839259087	21.4595696984632	21.4584086159102	21.5315956327413	21.3874862284015	21.3968848581056	21.5772148981732	21.0663809256759	21.5479686148688	21.5479309717765	"AKR7A2"
22.5055634763606	22.3597029185017	22.5590983682831	22.6861226100989	22.5109176979377	22.5916004127673	22.7678300411979	22.777128871534	22.783669310659	22.7905600919507	23.0962020115077	22.5917259489617	22.7545107727565	22.8500902886095	22.6545853358577	22.7691304050513	23.0084764959031	22.6187143831209	22.7860490242379	22.732054362811	22.4221027603004	22.7497646983459	22.5787679350075	23.1454197341508	23.1406382050278	23.3294536557016	22.9886080698523	22.6073664384736	22.7587046921524	23.2174486480101	22.4181413685447	22.7426819644513	23.0004955688755	22.9028435615773	22.7142811585829	22.819976733172	23.2098299305964	23.3405928446032	22.6708442318451	22.8030593845108	23.1848574896984	23.4586263900789	23.289162798545	23.2860066244863	23.5305768407865	23.1905954382833	22.7025223264607	23.0780787978676	23.2672090290322	23.0306735341189	22.9984292876285	23.3382684926507	23.2181614449397	23.0059335655744	22.989382718689	22.9651078628129	22.8143250736314	22.9168103114179	23.0087637055419	22.8762377660974	22.511853973906	23.0353850941523	23.0701242209426	22.8794516283169	23.1422270566309	23.0007585879829	23.0535040167935	23.0476754411935	23.0125604353614	22.4069440378347	22.910220003981	23.0752803385096	22.9767057038526	22.866826514298	22.690310927575	22.6981467705418	22.8768429010252	22.8036250587779	22.7679047832874	22.7637416137224	22.7277759040162	23.0454207301666	22.9380640861836	22.9228663692887	22.8009306991393	22.974317953518	22.7658550436674	22.7196695672362	22.8704414835408	22.9673068344953	22.3359376647211	"EPB41L2"
20.6534399060161	20.506832486614	20.0431207608802	20.8620939807064	21.2130235063753	21.1311058637325	21.010164742071	20.6455458581789	20.8625253690461	20.9441729969081	20.5668214701869	20.7043579254227	20.7060288445482	20.7370343855864	21.0562540248995	20.7233909737185	21.1834088280789	21.4737919444588	20.3296233648864	20.6750059826222	19.6892216836043	20.5498542174781	20.1895446853349	NA	NA	19.8976209626018	20.0231804006103	21.1710949262172	20.3449026832597	NA	20.3248968983696	NA	21.265713470293	19.4144065289565	20.3828983894645	NA	NA	NA	20.9536735659649	NA	20.3163699294694	NA	NA	19.4748407310618	19.4684927931882	19.8409300195095	21.3888529097831	21.244570564722	20.8587368565413	21.376564206729	20.6899570348035	21.1371425026332	21.72961493543	21.3365534128164	21.2839259761649	21.5243915412632	21.5268382861182	21.7122146280922	21.0078129598074	21.0701471559945	21.5881107026742	21.813440671247	21.6204650611016	21.3869970624439	21.4526193062251	21.7709437066561	21.3331335070154	21.4185300197225	21.2372589848092	21.3632877946329	21.3627475545638	21.3148332479777	21.4874387017619	21.5360479661088	21.5757894263132	21.2967963685471	21.3649340113948	21.659044714287	21.6262615895444	21.315784193606	21.3014760998555	21.4314221082503	21.6133461425275	21.4138850993473	21.3697815647242	21.3189366250389	21.6551096567157	21.7667448347246	21.6477605490359	21.6866484180036	21.5229655465132	"LAMTOR5"
19.3270547898072	19.0126736374948	19.497495187915	NA	NA	NA	NA	NA	19.3942700857171	NA	NA	18.92699375106	18.9089378913469	19.2261205082916	18.3251341389382	19.6855923332816	19.1363503414542	NA	19.2086273149786	19.7709090352768	19.411947447793	19.7682263321112	NA	19.8189986970394	NA	18.8630035295754	18.5459146906722	19.4756681301881	20.6963732970579	NA	19.3382489032515	19.7257323709326	19.743933711454	19.3706874068072	19.1532526596359	19.5713434358106	19.578013284967	NA	NA	NA	19.6404303035074	19.6536095919344	19.4327070420678	NA	19.3389561296513	NA	19.8896034803646	NA	NA	20.7517516172417	20.4860788380254	20.3418771070912	19.9210680237217	19.7141063000019	19.7613678064389	20.6153278945738	20.0542412881483	19.7002957747111	20.5014873511285	NA	19.7935080577829	20.2658622377233	20.0151700086424	19.4967133698706	20.0410896049986	19.518670442464	19.5956581420502	20.3194494166391	19.476578117012	20.646662417008	20.644648468244	20.0874990987842	18.9550737541879	19.5476213200741	19.7199201874124	20.2981006148613	20.2641562136986	20.2419086899363	21.1020577145127	20.185666714091	19.7091073778851	19.7125840934505	18.9485925210139	20.0020540736791	19.5467305833036	19.8362091152866	19.4549117209504	18.7927934710323	NA	19.7460861805853	19.4677289214693	"SGCE"
22.1692546484443	20.8461177856277	20.8702984885733	21.0779631183847	22.0326235622622	21.5190775825266	21.6665230882591	21.4311772291452	21.183863110526	21.8465157198038	21.4803898614111	21.1195073016988	20.9596991887379	21.4611446741012	20.5935370190391	20.7643856875821	21.5315194862594	21.1283959034341	21.1433346310382	20.9249168614517	21.0344550953272	21.1943805425262	21.1656222354953	20.4945411635618	19.9233231325335	21.6561097071987	21.6459899476668	21.3293277295338	20.022950213926	21.4926502640559	21.2900267240462	19.8763730535808	19.2141127546561	20.2848918604871	21.7277302097386	22.0184745925775	19.728800737122	18.5702337323305	21.7608376878322	21.2548118024769	20.2678519571886	19.8167852415475	20.3030939777502	NA	NA	NA	21.5814001290686	21.9479472152757	21.6466140799954	21.4435627851161	21.610861739743	20.7128947070099	21.354495834499	21.7294572774436	20.8338042617785	22.1684713599182	22.0690917660542	21.7668539985557	22.1042064910731	22.0782368238603	22.7135492949636	21.6443932260229	21.286522792939	21.4709308946678	21.7071754264565	22.6874901665672	21.7530298112573	22.0174520683202	21.9711351449275	22.0212361997571	22.1381649112078	22.2268331494916	22.3069973019836	21.4109543619609	22.1981602393467	21.3282870492312	22.0467183687956	22.5278692633334	21.8756361265603	22.2004400769899	22.4589867716566	21.7792528580854	22.605809997746	22.5063579493222	22.529335704109	22.2191206507788	22.5017108658249	22.5169902548836	22.4562942480796	22.1609042290874	22.4541466483067	"DNPH1"
20.1511924835073	20.2636749563139	NA	NA	NA	NA	NA	19.7778043134016	NA	NA	NA	19.8453154615396	19.8616200616834	NA	19.9248530881095	19.879768695605	21.3979868717154	20.9393166391146	NA	20.5671186707346	19.9862225905625	NA	20.8070498417182	21.8476477012961	20.653308691881	20.794967890109	20.2888615693406	NA	20.0534857873356	20.4593095370596	19.9653615581735	20.2219457869709	20.1278482632726	20.8907452060491	20.001435684509	20.6757813425974	21.512283299338	NA	NA	20.6666227696341	20.4494086301916	21.4911142225609	NA	20.0968052171854	19.9562003021915	19.829117253307	20.4235858029522	21.6259139188879	21.5851009974347	21.1592357220889	20.4098673910293	21.2738672933603	20.7521110961449	21.1856546168816	NA	20.7478323929206	20.3523904842495	20.9653263253744	20.9469019921343	20.954085527115	NA	20.9019142467052	20.6884722976825	21.0126218111144	20.8458728484909	NA	19.9257804227625	20.9096689926384	20.6479625143119	19.1757030393291	20.1877580060608	21.0961424815421	20.8349231175826	NA	NA	20.3305208491989	20.1891223595489	20.7959746308121	20.5808529177473	20.5109225256608	19.5526859814859	20.7568250437499	20.2369204514227	20.8071442033534	19.991837356826	20.5347949096768	20.1014935707665	20.6200801836971	20.9222620877047	21.0757650758612	18.9425431408655	"TIMM44"
22.2772715061296	22.4708018401902	22.0782368238603	22.3454685962798	22.7635450936965	22.4092717978247	22.4320111783131	22.3047545988163	22.590321603846	22.6971902990894	22.7612517328036	22.336267367847	22.1841295563331	22.7842705988225	22.3914696432312	22.7051809683589	22.5824112340201	22.6822908281076	22.7840648706118	22.4688944592601	22.8052144604675	22.4367684655344	22.9129061433329	22.2690684502793	21.8141372812976	22.0696293903235	22.6545307081415	22.5837957573781	22.5542857790968	22.1746343704199	22.55714533583	22.2978516116819	22.1151979964118	22.1626076853167	22.9295943336643	22.0118203110067	22.0584753666043	22.3013644551633	22.7023743629415	22.4104394468689	21.9289007250554	21.7125001323589	21.8794067546757	22.3682767805599	22.1625708086515	22.2871797238819	22.6690217120231	22.7047125245637	22.7466746360998	22.2135931505427	22.3546088226857	22.2687201697378	22.2532513852053	22.1132658904538	22.053939797983	22.5863019675318	22.3120015811356	22.3375473186052	22.4916427271015	22.3346617395493	22.7724245253498	22.0257945031036	21.9834452650138	22.2563273384587	22.3822915554665	22.3894491130634	22.4444477453763	22.2498680548249	22.3932411815673	22.6758244059357	22.4543324315871	22.5316884308324	22.2961017821926	22.746758681583	22.4107810191089	22.7225636656198	22.5929373823635	22.2142337314935	21.925489245923	21.6850490250722	22.2075380859908	22.112321140576	22.2422053426891	22.3221619723344	22.413337653631	22.1403105499285	22.2725238586832	22.2921856816542	22.8256839692803	22.3598717869055	22.8076100234805	"GET3"
23.1253876134222	22.8678277069887	22.998050463905	23.1122113567856	23.1195041354879	23.1290046730288	23.4805599700474	23.4294363696176	23.3696218391041	23.0871818144628	23.5109176979377	23.5102054317959	23.1838964189431	23.5492784531368	23.2657220534464	23.5070866388284	23.1501079763303	23.4119241801652	23.6765907183614	23.456246614069	23.6533240008117	23.5440862076894	23.5193055883811	23.4679696642766	23.4553939499897	23.5670908107839	23.4681312975456	23.2773055644882	23.5270960995011	23.0770748471568	23.068565421423	23.6624258640544	23.4579003483076	23.4451224788116	23.5071108414662	22.9587969481474	23.3361992535418	24.100772042849	23.37484368109	23.2134774597733	23.3896092842881	23.5293142547436	23.1485184756346	23.4729718942092	23.5749976581527	23.7481068397018	23.4591769367573	23.4632369806393	23.5109659744416	23.5299933298519	23.4419608912891	23.931009416653	23.880580488959	23.809764204243	23.9776666852039	23.4958979561671	23.8932289368029	23.612714195782	23.6956917544771	23.4562090071601	23.6498096233174	23.5091544990511	23.2848212768113	23.8579950383322	23.7714878575067	23.4343065106464	23.7298679819658	23.7435327446344	23.8508705099523	23.9028913912919	23.8532524374402	23.6008448359853	23.4255104576201	23.766158443185	23.4667132808545	23.8561625741728	23.6485155788019	23.5532805464732	23.3947724897528	23.386376161436	23.5620905327958	24.0544814412715	23.6036657315704	23.6275512504849	23.8023278182164	23.2898944953697	23.2678948088801	23.5524481806796	23.0937318687821	23.6180690965074	23.6597067727431	"ACTN4"
21.8013176076688	21.2644540545053	21.3363627224719	21.3431087075319	22.0617647292848	21.9835113711475	21.8031756910618	21.9300060060524	22.0261086880504	21.7450973630117	22.0657106352181	21.944973656182	21.5329608280812	21.6980619649926	21.9361850130246	22.0250678995204	21.5176415177593	22.2951714089162	22.0465951516131	22.0273681190849	22.0983482754447	21.7967391257715	22.1465761334112	22.2989256553019	22.0640828993382	21.9203077821226	22.338676544651	21.5422355634137	22.1229322356648	21.8083428451771	21.9921659405008	21.7376368582465	21.9176554306823	21.9036729984425	21.9671115451117	22.0301531934379	21.935972879748	22.3362074274282	22.0176933270703	22.0107042907286	22.3287636644371	22.1659717857406	21.6479625143119	21.7606915259375	21.6422747339554	22.2988501627384	21.7263337595299	22.33552883721	22.6437461166792	22.2888474916713	22.3208627850889	22.394714931498	22.334544450485	22.4985979811182	22.4768722562846	22.6286862670816	22.2530262689496	22.4756038159266	22.5620066595117	22.5301005230243	22.5313314824219	22.344079140574	22.1967383860388	22.3956460467569	22.4666535442999	22.556266075749	22.2168405698343	22.3622900644566	22.2986264578736	22.4042460881966	22.3473245321428	22.569058257496	22.2567333238637	22.2909772883669	22.4139083353713	22.2549934049898	22.1942001665644	22.3395656981675	22.2889910774538	22.3107292593172	22.3839715967179	22.3382902583379	22.3324835176626	22.1466662438815	22.15864111962	22.3129820831114	22.45601343543	22.3753184223914	22.3884929674003	22.4273327954833	22.1491157129792	"NARS1"
22.3946442886829	21.9573309312743	21.6242724954901	22.2364125023499	22.1324997296285	22.217518168603	22.1884976940861	22.0074434362993	22.6675369166286	22.3387771797348	22.2450872591618	22.3867734636326	21.8586951275349	22.173558199814	22.0847448180687	22.3666743917261	22.3161351111017	22.3556575763381	22.1303864286691	22.4926551532963	22.1984900050669	22.5017084365034	22.4920805541176	21.4222465128089	21.0303653938527	21.6551620783225	22.4391501188267	22.3213803981779	22.3619609028965	21.7114165959663	21.9143486321633	21.3304606695453	21.4867662939809	21.6619259358259	21.7415097789076	21.767714890401	21.56045412358	22.1840690047888	22.2408029757668	21.3575058286347	21.8707537653756	21.7724265390341	22.7606915259375	21.7959270840668	21.7161353677966	21.4919313654218	22.2969027675619	22.5679751016922	22.6110734407464	22.3748145019478	22.684100954325	22.2203936800564	21.9447663852478	22.2523622600301	22.237623694817	22.945948859276	22.4712609237981	22.0572328945277	21.9880411168804	22.5979593291581	22.6886601074716	22.0513364118714	22.0556551319511	22.5082890188336	22.3855575318821	22.840859734754	22.7317789162137	22.3593275845994	22.5277022568509	22.6638399399226	22.4918310823824	22.4710996407983	22.7081210921086	22.5554026635585	22.3421946024955	22.239568230396	22.4876619503669	23.0003477070159	22.4511557618397	21.8551931806925	21.8475788899413	22.3551843870293	22.5704788112491	22.728627214482	22.7900330350125	22.4336547120598	22.6077524649782	22.671561366216	22.8756098811189	22.6008040114767	22.8265356862699	"MYO1B"
21.3948928314111	20.2520994590555	20.7322220902384	20.1359847744779	NA	20.9283983731449	21.4344337806908	20.8945765165148	21.3243256036066	20.9861670269602	21.1078849583441	20.7773917816257	20.3843537504871	21.1294842717463	20.8960854958224	20.7896450776513	20.9048712532593	21.3856865429333	20.6665360905682	21.0785235072461	21.105258895922	21.2050486522934	21.0977762505219	22.1333561006942	21.1167500682186	21.7005828006111	21.0438483412431	20.976724929754	20.833232924918	21.3828192516778	21.3016714572798	20.9286007805667	21.2338057214231	21.2712646765299	20.9681070688757	21.1930512437839	21.7546412529507	21.3515226815218	21.1425620668565	20.878172182267	22.3321010341436	20.8899287192395	21.3994583919805	20.5730036176015	21.4155674524616	21.0937657128638	21.4570160868665	21.3680715821992	NA	21.2704265119372	NA	21.0288827065649	20.7552119650883	20.2300861272867	20.5840137618448	22.2019569729077	22.6239756802453	20.5989884212458	NA	21.0376086163611	23.200890525192	20.1711132560465	20.0622754417102	21.0758107666055	21.2142396614698	22.03218297537	21.0592876818996	21.3690946190564	20.3132617087085	23.7765065269761	21.381621102935	20.4101469760686	20.9744369972955	20.223843814248	20.4646334911938	20.2635718088417	21.2304438592895	22.6233662365168	21.0774220714781	21.2384082381997	20.6890953907004	20.5723653122128	NA	22.9162672796635	22.0823264403876	22.0790087844919	22.3347926556148	NA	NA	NA	19.670158300642	"NUDT21"
21.6283992590047	21.7074029483159	21.5934959872108	21.7130038256295	21.1502629558492	20.9875901695277	21.2718402762315	21.3732432623814	21.0581450263375	21.3557919768152	21.0662955138142	21.4030317935693	21.3969527790181	21.4365346586777	21.3082423607153	21.1670383102851	21.7191222285076	21.2921182631102	21.135909646502	21.3893782119255	21.3559854915087	21.0276887101101	20.9451951887386	20.7156369559217	20.8349925352129	22.1192793167571	21.0322569764633	21.8156389359673	21.3741140254295	20.5059801447883	21.5302148536302	20.8301871268885	20.2608759001495	20.5348803799242	21.0536978976833	20.7069647260701	21.1196845984153	20.873313432052	21.4753168404391	20.6619172398892	20.5655019036163	20.8930215050797	20.5869570373455	20.3330679751453	20.6009310172654	21.0058342216291	20.203006198102	21.4544127628938	20.7822079952175	20.9668968722272	20.7836872930099	20.8909307068068	20.6371572777841	20.9508861882863	21.1162614567866	21.2067782952783	21.5188807484939	21.2147673317662	20.9600245645311	21.134443868465	20.6475322064122	20.8696736601022	20.8509391644913	21.1243876618608	21.2156384546693	20.7849654636217	20.922167702563	21.0262167788788	21.1356278817439	21.046854894464	21.0761370869889	21.1921242204641	20.9285284954616	20.856793280471	21.1303204363128	21.1320415349295	20.9400267733432	21.166878994644	21.1536126408054	21.2345601849369	21.2037649908671	20.968543053752	21.107718974296	21.1651499015201	20.8035698808074	21.0650597612308	20.7249650910417	21.06948516933	20.9775147180388	20.9676779873901	20.7635349630727	"LANCL1"
21.8738015457249	21.0100349470973	20.7202208741665	20.6770468684201	20.6508133531656	21.2308718482389	21.6342704344626	20.8903370204052	20.3678690201284	21.4661929919882	21.1574049179526	21.3767920423742	19.9368391938039	20.9996683793386	20.4680392931357	20.7615966795311	NA	21.4958589296018	20.7227241629693	21.2085296812009	21.2661196835674	20.2904936475094	20.4930169111097	19.5925866047829	20.5956235439332	19.6072707059773	20.6729104268413	NA	20.3993801574093	NA	20.9170398539803	20.2262099017434	NA	NA	20.3506543564835	NA	NA	NA	19.8347148446486	19.7004143174029	NA	NA	NA	19.5273739134593	20.2552844978343	NA	NA	NA	NA	21.6884808350215	21.9851665160125	21.432666268102	21.3176179690775	22.0575039504309	20.7727285598498	20.6743164237519	22.3737026022909	20.780070330799	22.821828468086	22.4439143057487	24.5131969994373	21.1171687463471	21.3069083280876	21.7407195587429	22.0799463076175	21.6597024180881	21.6450224485558	21.8568920408244	21.7627688818647	22.2368737509277	22.2313114307206	22.149267697562	22.3111202226897	22.8419731342785	22.4197236308424	22.2994679672176	22.9352103806373	22.680624362128	23.0037652858901	20.6592015450653	NA	22.0377929176031	23.0771954885542	21.9043090060672	21.4442960764508	21.8994417483957	21.3737795871558	21.3471595966236	22.8202046773972	22.1497979673383	22.0835832042834	"STRN"
21.8900289493178	21.3168339286749	21.2316688590626	21.6156466978969	22.0005282339868	21.8132840833656	22.3085229063946	21.977881508024	21.7859073894402	21.6158532089282	22.4106464700015	21.3922587181729	21.4007720988328	22.2118360247943	21.5131656683828	21.7869364187487	21.9792744601243	22.10158974723	21.9861392443566	21.7164033500541	21.3475435157423	21.3911733009798	21.8001684226886	22.709173442932	22.3824182201614	22.3738724944532	21.9194314811077	21.2342093207527	21.8774758665344	22.2989396349727	21.6884039971515	21.3767019721173	21.7192977337698	22.344160432144	21.4615843602069	22.0566873227771	22.5223238677136	22.3588985119657	21.8646463765285	21.9122044629492	22.5690373906563	22.9965841675719	22.4961857444877	21.3740397125127	22.1710979812049	22.5501455371808	22.245357143911	22.4408210215635	22.3684126750969	22.3656709930897	22.3568774736175	22.3183657232349	22.4347442724882	22.0045627003363	21.999410322979	22.3201245899002	21.9823453712777	21.7881758629615	21.8553110633129	22.345896268399	22.1152011720872	22.096345195149	21.7781100244661	21.7757493137431	22.1959818931007	22.2464622739932	22.0588947897421	22.2570413358514	22.0793376380126	21.7792368245775	22.1487186164701	22.0720494954111	22.1517251427079	22.0934659233672	22.000610753079	21.6102264502789	21.9484035939684	22.0405847131379	22.1742046081872	22.2951742121464	22.285151578681	22.625367728489	21.8905596814367	21.8983460095751	21.5633899455549	22.1843081685835	22.2999262575122	22.3814151533903	22.2151525870375	22.0465052297297	21.6166251188069	"IDH3B"
21.2306666639017	21.230830813706	21.1023204788989	21.5550749464352	22.0045386985935	22.1276562252562	21.9884572509053	22.2221433689623	22.0433243868556	21.9957202333825	22.1801975175999	22.2077972171836	21.9129792154171	22.179587197472	21.9511708614341	22.249020257435	21.7192810199028	21.772945975694	21.8851765124836	22.0897052082639	22.0977408932249	22.1128492588531	22.2259128823906	22.561964721041	22.8445996538541	22.0771579929841	21.9941324188514	22.0471978165954	22.1621989162636	22.4032762947874	21.8735162070147	22.6343147548484	22.5028594765329	22.6720320618436	22.159611458412	22.2406486903752	22.4281613001264	22.6544127052148	22.2667087756384	22.6291511435075	23.0356032381069	22.8157249209451	22.3865287805198	22.9408351118132	22.9534693174688	22.9481272881755	22.3427181815865	22.1547439554687	22.3728581538124	22.3119129153383	22.2211758437753	22.2684146413515	22.2739412597768	21.8169906520281	21.9605230959266	21.8488246317615	21.7429327295965	21.7679128632813	21.9411450638499	21.4063835704051	21.6098072764079	22.005621808176	21.8333641980008	22.0852993372156	22.1146008452132	21.7561816578884	21.9712614693462	21.8073564944696	21.8002671858712	22.0392028805199	22.0205005139764	21.7824639822725	22.0105643006527	22.2485020745194	22.3067248020955	21.9551858808742	21.7950947622683	22.2195697359738	22.0810067971066	21.3229128753305	21.1914857931911	22.0615702815552	21.6844199009334	21.894780024907	21.8059760434989	21.9839948975869	21.9588606542307	21.693985424987	22.2148562459604	21.88885544979	21.8091675610314	"CALU"
19.4604898930587	19.5026492495864	19.1763996240089	19.272397420345	18.3443045779321	18.9911841177688	17.9988658446818	19.6699922796164	19.7007681940662	19.3259510024117	19.8940405971026	19.8268975622613	19.8431911302479	19.5639335817597	18.7861100625533	19.3873589560189	20.5618528791586	20.5786804195244	18.6579813005192	19.6426581428752	19.6187331996493	18.5217959447775	18.6888376506083	20.1985769307482	18.9573146338269	20.1341931590063	19.9595576981096	19.3629497671104	18.4011211768231	19.9691616448644	19.4620528781301	20.1432536558162	18.9471432098031	19.5330426036498	20.2116340556858	19.8162649457631	20.2964211093854	19.6166260161361	19.812200812807	19.8534024624601	20.3087034267461	20.8744921321382	19.4843666314793	20.1751157959018	19.1843765803003	19.4757512397566	21.0558768505883	20.3202540768195	20.0998254925328	20.5987431414219	20.4541566912578	20.7866891996251	20.8394513978318	20.877670569296	20.5895926323885	20.5070938996624	20.4091837327477	20.6208408887724	20.3648699082345	20.8390899656389	20.7298762778221	20.9078588768889	20.9434577468794	20.6160552019898	20.601121504987	20.4575472097338	20.5447229977555	20.6256910090064	20.2742370875267	20.1064862645638	20.4186123694427	20.6954050282151	20.5536461666545	19.8238911991848	20.0565715689078	20.1623372345468	20.2704208084694	20.2538428694784	20.4970390163995	20.4794230662846	19.1713625186071	20.7539397831136	20.1177267949145	20.6332418191111	20.3268836812709	20.4539357301812	19.855350608873	20.4373375760116	20.5621231488673	20.5072875084233	20.0366834035328	"AHCYL1"
27.1614160154033	26.9562871687602	27.6405696443026	26.6632677428376	27.1041160892032	27.1708806790685	26.9420798914577	27.0561965452713	27.6356658729798	26.6908309497838	27.5948277859036	27.6561847376132	27.9303112990112	27.0621494278648	27.6644889514324	27.6759517044132	26.7786760407568	27.4206297555245	27.1131780420827	27.2088094676562	27.0206959141261	26.7191708079939	26.9747161864438	27.4965563702841	27.2006578361236	27.4699204866331	27.8516414939012	27.5496456763245	27.2068922893973	27.7773722155401	27.4841685080284	27.3333526075912	27.1270342874047	27.6143876319836	27.7125806826264	27.2944241538502	27.2819066868561	27.2132019152299	27.4379753353986	27.2767165254224	27.7036917610558	27.8761869363232	26.440743414355	27.9101703575161	27.6422579299408	28.0797502268664	27.785707630819	27.8055785748646	27.9083961484718	27.7088041552182	27.4596319176161	28.0516094074734	28.3782548964623	27.7995329668434	27.5736924854777	27.8446135406074	27.5936743531968	28.2352306098611	27.4456987216781	27.8303996813877	27.0705058782828	28.2630274763495	27.8033937405758	27.3263570661428	27.2990357415429	27.4302741971249	27.7729693761408	27.8156413787931	27.8953201079794	27.1657345454113	27.6312520616125	28.0286104341868	27.8968911176914	27.2465188130031	26.9071643660113	27.1548269917778	26.7706211500172	27.6940569167056	27.9176893435098	27.6536793410534	27.3659465969358	28.1883622387795	27.3329345130185	27.7358222305107	26.1977779165563	27.6342538139668	26.8386394905427	27.2004801142107	27.22556432131	27.8854739844503	25.8748147928981	"PLIN1"
21.1375240364439	20.2008531179057	20.0586339030693	20.8958341088504	21.3638064486828	21.1743356839966	21.1189626112245	20.7754398868083	20.9166098872534	21.1448722973424	20.852486838473	20.516925352807	20.3202650964462	21.1005122044363	20.385439042182	20.4723894002303	20.6702499498985	20.2976865184668	20.5177808642481	21.0902739796403	21.2412162628695	21.110856669361	21.0938752977762	20.3734556920783	19.991837356826	19.8648345078738	21.0827000116994	20.7541111037363	20.8907971486655	20.327333346189	20.8715322943633	19.9186521806472	20.501730300249	19.7570269588856	20.8791823655315	20.2708428041995	20.3770622194102	20.3789890739147	20.7200621861891	20.6206619354251	20.4092976982949	20.5790949195726	20.590013149908	19.7720712816383	19.8801410111433	19.8270697414728	20.3153087991433	21.463401639672	21.1989365675574	20.621726381102	20.5119649354178	20.20683790117	19.91371484509	19.9597416332206	20.1781833925746	21.3614094559147	20.9969616530101	20.4409502520589	21.1699091025141	21.0083875860925	21.5704811274864	20.0769329990968	20.2191354255419	20.5493842229988	20.5249892740643	21.1891042571093	20.4812771641416	20.6597329003974	20.2718573697408	20.9170398539803	20.7728976638934	20.6760999808666	21.2275148857954	21.2485541907163	20.5994697752185	20.4500734944813	21.027000195283	21.289081163198	20.6311557357703	20.5643858352202	21.3230173656464	20.0922306494375	21.1028394581549	21.0203479054326	21.1904552816236	20.8789280156369	21.2438387481434	21.3480840736717	21.6882588477859	20.7898679171956	20.6805020359088	"PRPSAP2"
