"Lean_Pre_training_1"	"Lean_Post_training_1"	"Obese_Pre_training_2"	"Obese_Post_training_2"	"T2D_Pre_training_3"	"T2D_Post_training_3"	"Lean_Pre_training_4"	"Lean_Post_training_4"	"Obese_Pre_training_5"	"Obese_Post_training_5"	"T2D_Pre_training_6"	"T2D_Post_training_6"	"Lean_Pre_training_7"	"Lean_Post_training_7"	"Obese_Pre_training_8"	"Obese_Post_training_8"	"T2D_Pre_training_9"	"T2D_Post_training_9"	"Lean_Pre_training_10"	"Lean_Post_training_10"	"Obese_Pre_training_11"	"Obese_Post_training_11"	"T2D_Post_training_12"	"Lean_Pre_training_13"	"Lean_Post_training_13"	"Obese_Pre_training_14"	"Obese_Post_training_14"	"T2D_Pre_training_15"	"T2D_Post_training_15"	"Lean_Pre_training_16"	"Lean_Post_training_16"	"Obese_Pre_training_17"	"Obese_Post_training_17"	"T2D_Pre_training_18"	"T2D_Post_training_18"	"Lean_Pre_training_19"	"Lean_Post_training_19"	"Obese_Pre_training_20"	"Obese_Post_training_20"	"T2D_Pre_training_21"	"T2D_Post_training_21"	"Lean_Pre_training_22"	"Lean_Post_training_22"	"Obese_Pre_training_23"	"Obese_Post_training_23"	"T2D_Pre_training_24"	"T2D_Post_training_24"	"Lean_Pre_training_25"	"Lean_Post_training_25"	"Obese_Pre_training_26"	"Obese_Post_training_26"	"T2D_Pre_training_27"	"T2D_Post_training_27"	"Lean_Pre_training_28"	"Lean_Post_training_28"	"Obese_Pre_training_29"	"Obese_Post_training_29"	"T2D_Pre_training_30"	"T2D_Post_training_30"	"Lean_Pre_training_31"	"Lean_Post_training_31"	"Obese_Pre_training_32"	"Obese_Post_training_32"	"T2D_Pre_training_33"	"T2D_Post_training_33"	"Lean_Pre_training_34"	"Lean_Post_training_34"	"Obese_Pre_training_35"	"Obese_Post_training_35"	"T2D_Pre_training_36"	"T2D_Post_training_36"	"Lean_Pre_training_37"	"Lean_Post_training_37"	"Obese_Pre_training_38"	"Obese_Post_training_38"	"T2D_Pre_training_39"	"T2D_Post_training_39"	"Lean_Pre_training_40"	"Lean_Post_training_40"	"Obese_Pre_training_41"	"Obese_Post_training_41"	"Lean_Pre_training_42"	"Lean_Post_training_42"	"Obese_Pre_training_43"	"Obese_Post_training_43"	"Lean_Pre_training_44"	"Lean_Post_training_44"	"Lean_Pre_training_45"	"Lean_Pre_training_46"	"T2D_Pre_training_47"	"T2D_Pre_training_48"	"ID"
21.9833412110578	21.8254403791137	22.2557763257181	21.601786437907	21.5961411244352	21.7471317054166	21.540449271267	21.2355164508555	22.1810990873449	21.7557740639947	22.2771997815371	22.9461695668686	21.7879351130818	22.6502414724973	22.5893661821503	22.4379055272416	23.0306742911209	22.3048893034768	22.6947812112798	22.0342884910272	22.5505938711627	22.1763401509202	22.5200045226639	22.0894592936596	22.0215321702153	21.5250223916103	21.3997962372384	22.0101793935854	22.510487094573	21.7775109855483	21.4279397422012	22.7390243831521	22.0830951002826	22.2689885800432	22.4513968646043	22.1103987979568	21.9678534443065	22.4907383524303	22.0442465936442	21.0963528368864	20.7422541722568	22.3558899491602	22.3616762783522	23.1035661760852	22.6014700395113	22.6456683627088	22.5242517787694	21.6077210441036	22.0811730535478	22.6373331055912	22.316829840537	21.5103970692591	22.4356948460741	22.647760242709	22.1953587599407	21.9522808247312	21.889094725584	22.4259249835508	21.9075049845119	21.7431727836761	21.2410426782551	22.298897658588	21.9533865819772	22.265244292861	22.3740420023216	21.7882780100972	21.8352978177457	21.982013478757	22.3668049191751	22.5626829612719	22.29169384516	21.8290231919543	21.781888840795	22.3124311041108	22.3354968213522	22.3830071542167	22.0236553732395	22.4937069990496	22.7417649257034	22.6949131663878	21.9545671401995	22.1427134232759	21.4703778525818	22.4116667535539	21.788408164881	21.2666687334372	21.4239411917899	21.7169618387564	22.1216498223508	23.0600120844191	22.2673773816509	"SPARC"
20.1898275171399	20.0920609798128	17.2046943467977	17.8856700793407	21.8907028522558	22.410404163231	22.3018360307039	22.4263903038108	22.5300395701979	22.3236049264496	22.3685994979811	22.6364768411541	19.2985984899175	22.8258043058001	22.7186568090497	22.3846689530398	20.2139225289959	19.9159216769843	22.5525856784789	19.5456488730208	20.8302985115011	20.5183448344364	22.1875524018342	20.8356887069597	20.138005238386	19.823686121401	20.0349945697865	22.3754558638589	22.2983642232804	21.1030593565866	20.2443073244991	21.9057918367905	21.5482381397256	20.5661837487633	19.9905010777872	20.845935389001	21.0273166712797	20.0230389435084	20.4245647666108	NA	20.1670981610634	22.2611408247621	20.7870065735053	22.9286274180992	22.2224261895199	22.5050860068041	21.8465576984664	20.1388306772682	20.0295170742408	20.5606653426091	20.3450858867134	19.9443595353035	19.7677103538865	22.4282058956976	23.4512095816866	22.6342866118675	22.3070042423035	23.4566378309127	22.8426299946101	22.6615384147138	21.6296365354758	22.7756412672609	22.9705500528161	22.6215496094599	22.8121042258828	20.5930384498027	20.0432720379498	20.1206788566163	20.4457659330096	20.4900178105519	20.2234364337416	20.0945978851683	20.2177590134542	20.1681936154153	20.3105890396043	22.888048258718	22.4842222240617	22.3328620287154	21.9624064446031	20.0562289160387	17.4587316276807	20.4522816300459	19.8616730441986	23.1880226872108	23.0885196911543	19.7844368521831	19.9899686634061	19.8201477454787	22.4568023884643	20.120404002163	19.9371990251022	"GSTM1"
25.8906947490828	25.3779548975066	25.6641548451922	26.1695195196205	26.1464190545976	25.9317354613082	26.7224922365924	26.0879779387925	25.4680449144714	25.6343189084108	25.911075843277	26.2888217510906	25.781546315008	25.8101033425061	26.0051036622528	25.9920601418541	25.9474485987493	25.7950163806727	26.2818221263769	25.833204700338	26.4168127959662	26.3966797195571	26.3545670285516	26.0676273009063	25.8483185965443	25.8769719843343	25.8458258692847	25.8726256623321	26.5324515528811	25.2265512925155	25.6164703075028	26.5618663820872	26.5034747781405	26.070509167705	26.0694385764524	25.1737751210762	25.6252970753931	26.7756585897959	26.1409439077813	25.6587231002804	26.1424595908998	25.5765623594434	26.737759802806	26.0686444647899	26.2200636596323	25.9812847788191	25.1299401866898	26.1666006906159	25.7460632062374	25.6597255488964	25.9358948489411	26.137122216531	25.6112249827401	26.3552380489222	26.3297485281561	26.0234467627631	26.4956020895645	25.6082417627887	25.8908308127674	25.9627891894726	26.6318768996084	25.7142842870989	25.0346309695436	26.3309408302169	25.8129253823267	25.8361074856785	25.9377577295539	25.8642510917835	26.3008711430536	26.492077011226	25.9736605557648	25.6788993849668	25.836511877529	26.3502527180926	26.030237962069	26.9478489656676	26.1379847032149	25.9646244541414	25.3934821265802	27.3953444597459	25.6823658056813	25.693265487585	26.1311286220081	25.9855894523709	26.5863213795835	25.6558941023701	25.4164616209607	25.9491242344385	25.9620684412427	26.3443834325612	26.3940015439167	"TPM1"
20.7159035551143	20.7920337055091	20.5533474201495	20.6961668995471	19.9570914006706	19.9178001106098	18.8618626790832	19.1185549438038	18.9563336396442	19.4574837216745	19.8222190280317	19.8418679612805	19.7067921579795	20.5309120211341	19.5948508889466	19.7051138244428	20.2067662828617	20.7100279222202	19.2610189627614	20.0486403689762	19.9146933778694	18.8934498127273	19.3775145451665	NA	20.418594298181	20.0848533945427	19.944560396833	19.7080351806171	19.6624829885028	NA	19.5390717597704	20.6373697211047	20.126237297849	19.220505054626	19.9033418497873	NA	19.237018115925	NA	20.5037748029374	NA	19.2485352423475	NA	19.6663242534371	19.9392727888286	19.2832702727936	20.2490383871773	21.2237580790879	21.0286794485347	19.9415097919508	20.6081200095833	NA	20.4233846379612	19.7159166990364	20.4650944174813	20.2309590868586	20.3137425531662	NA	20.0941032826366	NA	NA	18.1754091528358	19.8460469056036	19.616390646229	19.5865599103772	18.8339585053026	18.4924184437644	19.2050756065764	NA	19.8302068399334	19.7556994781414	NA	18.6370905260966	NA	21.1591515475002	19.20357179901	19.5373386731142	18.7746683744029	NA	20.2470213174153	20.1735788515909	20.5421621078726	19.8102918193265	NA	NA	NA	19.3435563893398	NA	NA	NA	20.7240672406224	18.2552219780639	"CLTA"
23.3935761206903	23.7228610111424	23.4912539377432	24.0690158401469	24.0424486317176	24.2944183607226	24.0845030786342	24.0108890972736	24.2056082059259	24.3183083004702	24.3147462549149	24.3060244325855	24.1689326769846	24.1269725147555	23.9957489204981	24.0376300312873	24.4554049875574	24.4654239437605	24.382375382273	24.0214257613751	23.9397593886317	24.2545510736834	24.5016003359396	24.1298238198453	24.3861076439443	24.0653962201771	24.1895373309855	24.2075104782897	24.3753415200365	24.1908570130622	23.9181740039779	23.9493904462241	23.8902715302178	24.0056998060118	24.0464690950703	24.2291712709821	24.1710144228268	24.4058442828853	24.3963005171863	24.4311484977731	24.2346865565739	23.6244445057511	23.9617967625273	24.2656307002392	23.8904899211194	24.1544260262137	24.0493264397146	24.3728129073727	23.9897191555975	24.4921301960978	23.9439656665153	24.6304269639372	24.1990778171768	24.3230684774733	24.1878448199594	23.3901280434155	24.0652336543168	23.9125730128655	24.0008561879652	24.1293502037735	24.1005244926393	24.0733652510669	24.3023774567799	24.6811657941271	24.5268834183179	24.0998523692969	24.2650301920762	23.9210087341717	24.1025566444859	23.8036645121496	24.1595815664738	24.1009930249782	24.2684262812315	24.6143361968956	24.5320259255076	24.290916502351	24.2621004601819	24.1849206988643	23.692372929845	23.4477744090326	23.5713393429951	23.889935907605	23.8710902078111	23.8384128618165	24.1013111866023	24.2009511311967	24.2507041663938	23.8073202708498	23.8421615265294	24.3880765815189	24.0313044435159	"ANXA4"
21.5574752281519	20.9555978323966	21.3277051514427	21.0007758984811	20.3140292943617	21.3324979523284	21.4246974972416	21.3421137753673	21.1425184041791	21.2495375720498	21.3120893924943	21.1562462585177	20.9620546339651	20.8846597488405	21.3775063931271	20.8521563609504	21.2094091324255	21.4812641292175	21.366808458722	20.8308234388744	21.3771504869039	21.5138272905225	21.0462711271225	21.4123854344817	21.1991266917033	21.3190665716907	21.2737115923636	21.3522716067319	20.8762782341056	20.5251117076585	21.2219331323878	21.6369133306397	21.0075750961986	21.215400383658	21.1532167370403	20.6932561088943	20.3234102118101	21.7402324745825	21.4069447496922	20.9159896956583	21.4269145482356	21.5110733355981	21.2464492528775	21.3191352243488	21.2737365390598	21.1608385883827	20.8807071147112	21.4763827786682	21.4945964489627	21.3766190635526	21.1534133309985	21.7827133288301	20.9225123939985	20.7344383509445	21.5873443237128	NA	21.096787339161	20.8344832896223	21.2215923126985	21.5924906979206	NA	20.6857066661301	20.8960684279719	20.9287455019952	20.8000166705056	20.6317645923117	21.576378391608	21.6360275854953	20.6795469047694	21.1842683891996	20.9536228954899	21.5755900609456	21.1716812155658	22.7100219540593	20.6830287517837	21.6219177331165	21.3008175590737	NA	20.9438816785736	20.684903813622	20.4203530627469	20.2131929118869	21.6282280315313	21.0579096026397	NA	21.3433945823727	NA	NA	NA	21.5057564954522	21.2458311842513	"CNP"
21.5972333146118	21.8427252854526	20.0920143173651	21.6934787078171	21.1734808192962	21.3130855272582	21.1713136844244	21.792736622861	21.5925077863929	21.3330062094642	21.6546423372925	20.8757464690163	21.0841974609054	21.3292518257586	20.7949710628586	20.7067572165795	22.1453301468278	21.1590604599558	22.1040950232754	22.2875888665781	20.8800159643929	21.5080835243268	20.6294864406649	21.3177231868021	21.1449191008864	NA	NA	21.6528580489945	21.2919690842079	NA	21.2070265125367	20.4115086853492	21.4518519659517	21.1809278899423	20.711642110806	21.7040689471922	NA	NA	21.0204907408285	NA	22.0268979139498	20.8221759361516	NA	NA	21.5140909316041	21.5687002980202	20.1365424523854	21.185953028352	21.4976710223669	21.6728755177656	21.9085485714929	21.2456133090695	21.9048277748629	21.6525526826712	21.4067596813169	21.5750417595235	21.0542567081698	21.5127149385303	21.4233057086021	21.1039779629337	20.7218223467584	21.7320276592417	21.1840037628884	21.0048047398429	21.9214394871871	21.2205548283405	20.5778760158258	21.623403987244	21.6886764513857	20.380790569928	21.7810168723943	21.555640358829	21.0726256959486	21.4027950178736	21.9480603142155	21.1638846464995	21.2070110292912	21.5179443197792	21.5868992801593	21.9676027745934	21.1829828981449	20.4515208392389	21.4636640499893	21.4955318288975	21.345664079451	21.0355649159089	21.317996039061	21.0250461360455	20.7506755061995	21.2804332471713	21.4095170605762	"HMOX1"
24.5606269104525	24.0018889800086	24.068438208553	24.3502163791092	24.0450635988784	24.5599759679124	24.9459253748714	24.856332332269	24.3400243892819	24.3330810997941	24.4456740702821	24.2631902242471	24.5716009744078	24.3148084763807	24.2894504993277	24.1057723634597	24.6823670905695	24.3020127745421	23.977068492607	24.2768391204424	24.1167608697598	24.1749993314723	23.7791399587717	24.2797013498613	23.939944872121	24.5335961792144	24.5130246034043	24.0754762481985	24.1470780655724	24.4427780778639	24.030719651545	24.0541222998177	24.1804829821507	24.5342259670656	24.3092642481555	24.7033584000696	24.2874654582958	24.2415991816116	24.437606837209	23.9635596543845	24.3906440240919	24.4794139385586	24.3348916688933	24.4804934492671	24.5220256896324	23.8363769584589	24.104906598268	24.0269477552759	24.5649526374081	23.9573034551924	24.2428777808606	24.4619534180675	24.1520417223142	24.371473918094	23.9587671283538	24.2926134246811	24.1219274828763	24.2803646420553	24.1820415572888	24.947797036727	24.3043670769855	24.2934978075853	24.131184426803	24.128304598748	24.3168095220458	24.3783069806201	24.2952085839598	24.4781094722566	24.1891232119743	23.8309001363665	24.2876797969574	24.5068957240371	24.283720711055	24.5530333284343	24.5558276780427	24.3031904060056	24.2630563843769	24.3211096227545	24.5913692156959	24.9557511310821	24.1365494341572	24.714806064274	24.332231489353	24.5129078615555	23.9498990812997	24.5553414107072	24.1416716650066	24.1813640066297	24.2767026237805	24.4483767262373	23.8979746634711	"DLD"
22.7720094885361	22.3754190684146	22.452278981678	22.6789691437428	22.6740502602096	22.7593032188739	22.7448234152245	23.0861621435691	23.0856344084045	22.7927200780908	22.9945431492857	22.6900037932839	22.6193148302793	22.9074772802183	22.3156693330948	23.1244037700025	22.8381762660363	22.5680639453345	22.6802446572917	23.0361297451735	22.1382348650464	22.4017030807277	23.0037038909793	22.7629745778851	23.2841389486744	22.6365709752323	22.5172598369213	22.7238916428997	22.5554455941309	22.8422077876408	22.6971197624431	22.4648869960242	22.3468555392652	22.9961058162946	22.8587760432565	22.5886335801918	22.9962307856196	22.6903447606757	22.8841773030653	22.7844020885169	22.5465021943942	22.8312766061906	22.4766243415684	22.3634307923321	22.7647283956833	23.0144417375592	22.8764991595873	22.2919677373174	23.4407669344338	23.0260137129077	23.044726911516	22.4853776417568	22.7749450306909	23.0161589670928	22.5194435872382	22.1639698220213	23.0617223073253	22.3887782527661	22.5481446606976	22.7799528516393	22.4930903553874	22.8604538397888	22.8278810483197	22.5851297667756	23.0876273669693	22.8664328099402	22.6438789925472	22.8261511096331	22.8500132479508	22.1191689994027	23.0257764455781	22.760605772739	22.7452962386201	22.6547647499514	22.8801967839441	22.6996408263255	22.7717735912538	22.6473401850445	22.9511343165642	22.6359249212087	22.6894477262606	22.8227021761776	22.801068246827	22.5885164144002	22.7419189817944	22.7458236179383	22.991749234112	22.631679393592	22.4755248904816	22.5117600325353	22.6078418363434	"HNRNPA1"
22.3488445522243	22.8316312978524	22.4991310811492	22.203200692071	20.5362061466832	21.0664246052947	21.0206159256063	21.3722711900352	20.7151229193898	20.5014186739424	20.6307197497215	21.1332769393035	21.6511243511202	NA	20.8840337048339	20.9704734362117	21.2971724641449	21.8358910520369	NA	20.8190554405664	20.7660214871683	NA	20.0729188195026	NA	20.9083690874234	21.4040033851722	NA	20.8097568102687	20.5360997626581	21.2078189477568	20.8619991680889	21.3628547898621	21.2683963627175	21.6781580490392	21.1953032615514	21.8562424709781	20.8355860692141	20.5575495196598	21.1733708525231	20.6431348310318	20.9386448074976	20.9734299468926	20.9265630763239	22.1044223656179	21.3561388946434	20.5761496174444	21.8126522666547	NA	20.9885340926727	21.1339067629624	20.5020060038576	21.1725839903539	20.5024449150177	20.9085802668792	22.0529390620485	20.9635673038595	21.1414971391279	21.8948747272874	NA	21.5794570342039	19.8598024495704	21.4372175887586	21.3215935215176	21.782063673509	NA	21.1170644700629	21.3992336892222	20.7659595976102	21.4957459043343	20.2202378270321	20.8633126447148	20.8688711399039	21.1383711372666	21.6540773152333	21.6191487329331	21.2601731019693	20.6171290750332	20.3845589624023	21.7791783704917	23.02175397693	21.7102583339951	21.961036338705	21.1279301297856	20.5134451450729	20.3391923890167	21.713494739349	20.7150360174388	20.7699261382409	NA	20.863183337033	20.0104079667514	"COX6C"
21.4849537765773	21.5217377032625	21.1316267265094	21.531618109764	21.7579111367786	21.7287715379609	21.8118078221856	21.6417902279057	21.4363395957845	21.5430014538759	21.3641233914028	21.4234000382331	21.1369606997552	22.0036350148304	21.5399242626209	21.6675975726168	21.327919581467	21.5228830940452	21.668285496537	21.5660029458554	21.9687138635002	22.0581526477532	21.7418344177913	21.691045614379	21.730362395621	21.516924105747	21.3789997712729	21.295065048479	21.7765231003791	21.5513669915599	21.3893284666961	21.6116629746992	21.3538950142579	21.6191407516104	21.2398244893048	21.3390320945434	21.6931570865792	21.3484156828105	21.488020470321	20.9376444442128	21.7091623097164	21.6215353781049	21.8752977922528	21.184897758085	21.8929471566457	21.8094331377517	21.6392187071176	21.8093268600842	21.1240935423501	21.4265548875928	21.2935628864595	21.3737704017768	20.7043326108078	20.4628659010006	21.0772924799469	21.7809209867408	21.8621796810644	20.9746179314294	21.8252137113604	21.4795063949897	22.4002580138301	20.8227928710084	20.7707945738466	21.7295037097909	21.6716816639093	21.9067670975707	21.7879341238332	21.7980991677814	21.4825535077947	21.9313354199966	21.99750396232	21.730098545432	21.8476483464496	22.2625433487684	21.4453309003787	21.7643398607726	21.678126707536	21.8362111980856	20.6043592660075	20.5249867411896	20.7600951982497	21.2758652278188	21.8129087829943	21.8909725559356	21.8252911407132	21.6811530906028	21.9565262159703	21.9697593530586	22.1268902820761	21.7933611251837	22.2257533169481	"C1S"
NA	19.6494671319056	19.5220226943466	20.2682371475358	NA	20.7442049147169	20.8334534214971	20.1897775780738	20.1039348799788	NA	20.2507387411457	20.5764286972968	20.1162098026063	20.0840881672561	19.719031304018	20.5450537510088	NA	19.3794926173181	20.7381604031063	20.1499701940715	19.9783037962674	20.2231369157849	20.1352634798307	20.208736912906	20.5850888858526	20.021516085849	19.6339628057725	20.2751639369209	19.5753882720388	20.212974427439	20.0832789150875	19.7596055741434	19.6993203369247	19.9529894116295	20.3220982344298	19.8999422625121	20.3775631484874	20.4022060455315	20.1983940521047	20.0190880211454	20.279207313752	20.3146334765733	19.7612490587821	20.3148105646258	20.4328998017792	20.5318385481344	19.9775866455418	NA	20.7072549312142	20.9503003223793	20.0885838427068	19.1441559662827	19.2367780201188	19.8851313663553	20.6929071105121	19.6031691996377	20.0990848248674	20.1642389967296	19.884605166055	20.4197806390735	NA	20.0186650509658	20.766094660036	20.0622609170955	20.5576318968803	20.1780562661273	20.3716517419858	20.6864611031506	20.3941311107183	19.8538957930001	20.5313089642765	20.5316749646512	20.0411261564666	19.5764020025861	20.4378105515875	19.7769601600115	NA	NA	21.1313595776535	20.6937684110446	20.4983573343994	19.9324559377972	20.0406224038375	20.7568472364435	19.7618476964221	20.0114317143835	20.6987990704519	19.266388708296	19.3816571118437	20.4748327060467	20.1870272674509	"PARP1"
23.1873134776932	21.9230263370839	21.3478450258924	22.3789670896501	NA	21.7348433444447	21.5956981243858	21.8198292483499	22.6724313495878	21.4544129271975	NA	21.9931183357241	24.0388941062773	22.3370312461297	22.2818808206586	22.2826292781474	24.6717478480617	23.0202793047764	23.2214953681707	22.7886216947241	21.0107356236647	22.4316570131298	21.8638065737033	22.2136699063277	22.9610903757305	23.1395015605002	22.267682000377	21.8337643123991	NA	22.0540601708571	NA	22.4659646132725	21.2787941282718	22.8573130029625	22.2461781488914	21.9653568830358	21.621417698195	NA	21.8992795764924	22.5241590866136	22.3447634803028	NA	22.8322183064647	22.1544135982262	22.0406441221865	22.098438611326	22.2630951546592	21.7893877956813	22.2742526339304	22.843088361285	22.9593785037551	22.7695228901167	22.5427455743426	21.9963821208552	22.7116080520258	NA	21.8091830908932	21.7227952269342	22.4181754811628	22.8583372139545	21.8487193843265	22.1194260077373	22.7479624665373	22.4009761484427	21.9525570610098	22.3383298088909	22.6828553050485	22.2156300085309	22.2866439451644	21.7644548861852	21.8253831754544	23.244321600857	22.3429958541427	22.0340560391526	22.4792016338279	22.463791326784	22.3548058366747	22.2677091743197	21.7371581755457	19.9751298623223	22.8357860164715	22.2518405546618	22.3089116009591	22.4143708359017	22.4340243869035	22.6442045357468	22.3727759418829	22.6461013853153	22.4219565766814	22.2287006599714	22.0364050329962	"IFIT1"
21.2606740124137	21.6384903447815	21.7391886066528	21.4977015923626	21.705790367433	21.8272693032012	22.2724135347728	21.9986201057942	22.3028786459694	21.9260815692312	22.3062521582749	22.0742723909859	21.5545603374611	22.4698936225149	21.9815935031756	21.7189577770607	22.9092628889908	22.0520423737372	22.4443166930351	21.7698105110369	22.3107146949133	21.9797466627231	22.1254676405659	22.2471032658508	21.4956540708372	22.7661899999548	21.7588717859707	22.2009248494091	22.0449519062674	22.138077675294	21.4265410855716	22.1430734529778	22.0872417008998	21.3471812445653	21.8491754471501	21.6753144321008	21.8778567968949	21.7979936688563	22.0714283226102	21.9380242822365	22.321104241868	21.7629842516108	NA	21.8091173203869	21.4227959101103	22.6936307486015	22.0082157905761	21.6663815187946	21.9215968924599	22.564422195576	22.117330202625	22.3206403406013	22.2732643191531	21.7237024859489	21.6280639638574	21.9895824653349	21.5205023706469	22.2747583761468	22.1462325653563	21.0313836058141	21.0715002571604	22.0875134076371	21.9941215173874	22.1242520714315	22.5045829000809	22.1163305833817	21.9896881187935	22.0722820088797	21.8115216984837	22.0356994242584	22.3853643879143	21.8003717714773	21.9414904653793	22.2776769591771	22.3397199377411	22.8070670669603	22.4616939090844	21.6256637863525	22.1649830909385	21.3895588254459	21.6410856701755	22.1366697037539	21.895770268566	22.0802279144362	21.0781786058972	21.9702235259004	21.7000318235818	21.7165245934705	22.0293493320158	22.1652845364952	21.97706367737	"UCHL1"
22.2802114367519	22.0097136121235	22.2347761571519	21.9029319136844	22.2875686666504	21.6035166652999	21.956254863539	22.1385133743565	22.2229500592893	21.5370471285254	22.1595678132204	21.9684645704583	21.8535437221477	22.2159706877552	21.8948420176276	21.9483230846515	22.1404541908801	21.5402160169516	22.0211648167206	21.9721779716813	22.0980264101726	21.9260176270799	22.0682662744707	22.0745206296517	22.116317421647	21.6460997808925	22.0484484478946	22.2157709703843	22.4438847926753	22.2742064357572	22.0800356481214	21.5901984424318	21.9365509522382	22.08671836529	22.1471549973733	22.4280418076203	22.5285751608348	21.9501723605385	22.1358910586876	22.1047974159325	22.1755282009061	22.0405059633588	22.1845316480223	21.8795941310314	21.7209923243697	22.1803386969546	21.5159018769113	22.4090412582987	22.1200141876331	22.3139733104031	22.3947669269197	22.6401433388943	21.4642105872203	22.1905457846428	21.0878702864826	22.4733696554815	21.9426063019822	21.8157930504866	22.4301189751839	22.3131149645888	22.183133248811	21.8784189863599	21.9511927293454	22.1174646461718	22.1024986157145	22.0770216386705	22.1761062034668	22.0480574491849	21.9251141869354	21.7827891743211	21.9069800910156	22.0475062291694	22.2662314383303	22.3535709650083	21.8715244071798	21.6041325756489	21.97055773126	21.7238709111078	22.20332678983	22.537483208414	22.3059793336703	22.0363764829723	22.0505792988968	22.0180631001085	22.4715432382353	22.1854367437194	21.8979971873541	21.783738550548	22.1959252877372	21.7846087670556	22.374244727792	"LTA4H"
22.5123102762275	22.5242641765607	23.2266365678687	22.9575008257857	22.0074193709999	22.4142319836706	22.8217929196865	23.0364458328454	22.9870825845949	22.2505618074792	22.8598488315232	23.0200423216609	23.9764384335934	22.3061000885954	23.0790855743377	22.7891829334286	22.4024854220204	22.8919086049826	22.2744547423136	22.9234796037968	22.557173439884	22.6054788267428	22.091266695591	22.8023111953642	22.0074015692153	23.4072653090549	23.1594873907536	22.4363461007064	22.125664994164	23.0707586000327	23.282878918034	22.0349766947495	21.8240012407115	22.3815475108147	22.7921146148886	24.1395944562973	23.2834256392236	22.5305878380653	22.9800517055729	22.1429858826384	21.8945447308878	23.065721798637	23.0050731486476	23.4968261981508	23.1526123085406	22.1459751188455	22.5553979147025	23.2730917000186	22.6144093090205	22.7570834470942	22.7058833994874	23.4164275283313	22.8949705188076	22.5095210089764	22.6842061308607	22.0679832034866	21.7224853538146	23.6473052123507	23.226202470045	22.764834168234	22.0171187751544	22.7967944562567	22.4574847549459	23.6238763292108	23.1669024219874	22.9747332272689	23.0095890848192	22.5819192698868	22.9560700138054	22.15437484385	22.7468079914428	22.5986814218023	22.7469443011943	22.9486448709622	22.6671921167757	22.216596372451	21.7585514167483	22.8070056737974	22.8807476567037	23.538290344794	22.2951017274004	23.8828245007094	22.9348436606585	22.6023999517464	21.9965550410343	22.635623407303	22.3235206972561	22.0661153312427	23.2294624114662	23.0018979525904	22.1656214771305	"ALDOC"
24.1629619035147	24.1062198835398	23.8648939160958	23.6223142005008	24.1369321060767	23.9428455200059	23.5545087743108	23.2525644769603	23.964105968722	24.016610327283	23.4858079916917	23.3096385613602	23.2909378049281	24.4258580354483	22.9620671299684	23.6539543074997	23.3894495280403	23.3869556204049	24.1741254015688	24.2003559202041	24.5124005829745	24.3128586984768	22.7728317953512	23.9172370506482	24.005495459933	23.6851229367904	23.880278587501	24.2211534053869	24.3098840352117	24.2806708659058	24.1216393200476	24.1584524486194	23.9911947753654	23.8512824695279	23.6154212942815	23.5883313081068	23.9429412628627	23.6561894452508	23.5833853363329	24.6118896308779	24.0403550770002	23.565340779831	24.2514113946691	22.4074666128899	22.8292057019388	24.088201416419	24.0450687871137	24.0664319917986	23.970343610569	23.6144492730868	23.7815878173019	22.6238754864508	22.3051789494553	22.7288213806292	22.6145189001457	24.1350278419075	24.3945693791476	23.8026720612067	24.4935194290101	23.9806151156186	24.1968772178026	23.0174180149705	23.1703367298693	24.0220634364414	23.6818211626911	24.1373401937213	23.8220104673592	23.7064578748667	23.8215473868388	23.8587304160721	23.7042397265723	23.9208187865981	24.1648880344672	24.2407848589914	23.9118623669441	23.8533459244195	24.0875461674093	24.0350525384567	23.5824787292473	23.8763206589965	23.7890321490665	23.1080220029126	24.0497107618833	24.0026618842568	24.1743739441303	24.1357297336107	24.1732433119382	24.5803223813917	24.3002435620847	23.8246891080847	24.6391170173097	"C4A"
