Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_7.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_11.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_8.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_53.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_73.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_54.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_66.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_19.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_22.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_6.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_9.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_52.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_61.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_51.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_50.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_40.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_47.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_56.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_18.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_16.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_62.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_83.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_76.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_72.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_10.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_27.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_26.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_55.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_65.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_25.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_75.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_91.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_60.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_49.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_39.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_63.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_13.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_32.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_57.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_43.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_58.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_42.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_46.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_28.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_20.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_45.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_69.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_90.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_24.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_29.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_68.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_12.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_59.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_36.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_17.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_38.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_30.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_78.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_64.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_67.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_74.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_21.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_14.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_87.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_23.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_70.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_31.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_15.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_79.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_35.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_85.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_84.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_77.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_71.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_44.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_88.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_86.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_89.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_80.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_92.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_48.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_37.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_34.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_41.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_33.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_5.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_82.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_81.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_4.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_1.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_2.mzML	D:\Jeppe\HIIT_Adipose_studyy\Raw_files\20201228_Expl3_PRIEvo3_PRI_P0020_R0050_3.mzML
A0A075B6H7	A0A075B6H7		IGKV3-7		1.15975e+07	1.39586e+07	8.94438e+06	6.06315e+06	8.90805e+06	5.94289e+06	7.97199e+06	1.42552e+07	2.22711e+07	2.24927e+07	1.39981e+07	8.69448e+06	7.80073e+06	9.30475e+06	1.20464e+07	7.14974e+06	1.21469e+07	9.30528e+06	2.42158e+07	1.84911e+07	1.60025e+07	8.22369e+06	1.1092e+07	1.12546e+07	1.79069e+07	1.45027e+07	1.89288e+07	1.31905e+07	1.5349e+07	1.86421e+07	1.32153e+07	1.83196e+07	1.0166e+07	1.53494e+07	9.46541e+06	7.92791e+06	1.23727e+07	1.62991e+07	1.25831e+07	5.49268e+07	1.69453e+07	1.33579e+07	1.79964e+07	1.36206e+07	2.48873e+07	1.80675e+07	4.61521e+06	1.69837e+07	1.23908e+07	1.65772e+07	2.25794e+07	2.06255e+07	1.06461e+07	1.06038e+07	2.22593e+07	2.25666e+07	1.64611e+07	1.83626e+07	1.01268e+07	2.3175e+07	2.07094e+07	3.02299e+07	2.28783e+07	1.08256e+07	1.60668e+07	1.62862e+07	2.89684e+07	1.57368e+07	2.50828e+07	2.55146e+07	1.24647e+07	1.71762e+07	1.4913e+07	1.81822e+07	1.21951e+08	1.43539e+07	1.58111e+07	1.77905e+07	1.35417e+07	1.98166e+07	1.95823e+07	2.93985e+07	3.20295e+07	3.17438e+07	3.10204e+07	4.23831e+07	9.02541e+06	1.42684e+07	3.12055e+07	2.50248e+07	3.91005e+07	4.36861e+07
A0A075B6H9	A0A075B6H9		IGLV4-69																			587681		1.1154e+06			413044						1.05708e+06		1.63513e+06	1.66115e+06				364310													734291	388705	1.02828e+06						915597					707689		679199		189342		1.43958e+06		115205			281884	574287				1.68095e+06														
A0A075B6I0	A0A075B6I0		IGLV8-61			1.99437e+06								1.67332e+06												675509						1.03409e+06				1.28436e+06																			1.07492e+06	2.15642e+06						1.95908e+06		1.50054e+06	3.0533e+06		2.48332e+06			1.38406e+06				867961		1.38657e+06	1.03961e+06							1.94847e+06			2.10164e+06	1.7864e+06	1.60707e+06	2.34433e+06		1.49375e+06		1.00412e+06	1.17104e+06	
A0A075B6J9	A0A075B6J9		IGLV2-18						2.17471e+06							1.35346e+06			2.74823e+06							1.30249e+06		1.52357e+06								5.46848e+06		1.71177e+06														2.79071e+06													1.92785e+06											2.6963e+06	1.56723e+06							2.5153e+06	791452								377786			637445
A0A075B6P5	A0A075B6P5		IGKV2-28			5.61866e+06	3.15069e+06	3.43877e+06	3.34978e+06	1.74403e+06	3.36968e+06	7.1956e+06	7.50027e+06	5.67802e+06	6.98064e+06	1.87634e+06	4.72877e+06	2.13421e+06	7.11056e+06	4.11879e+06	8.45555e+06	2.82676e+06	5.97203e+06	6.66206e+06	1.41523e+07	3.01345e+06	3.99941e+06	5.21502e+06	6.67955e+06	6.28079e+06	1.17423e+07	4.79889e+06	4.42684e+06	1.06705e+07	4.79827e+06	6.09003e+06	5.14068e+06	1.16077e+07	5.60226e+06	2.61002e+06	4.03338e+06	5.54245e+06	6.85904e+06	1.03723e+07	5.56351e+06	7.0594e+06	7.77046e+06	5.34608e+06	1.05584e+07	4.50836e+06		6.28103e+06	8.6575e+06	6.54893e+06	5.1729e+06	4.77271e+06	3.0279e+06	6.03716e+06	9.10788e+06	1.02706e+07	7.41404e+06	5.5078e+06	2.15706e+06	5.28079e+06	6.61792e+06	8.17293e+06	8.95526e+06	3.60061e+06	8.83224e+06	4.46229e+06	5.83119e+06	5.07006e+06	5.26733e+06	8.42423e+06	3.99826e+06	5.9464e+06	3.999e+06	5.7944e+06	1.24976e+07	3.27796e+06	5.48586e+06	5.01268e+06	3.52365e+06	4.33526e+06	5.33356e+06	5.21419e+06	8.94265e+06	7.81274e+06	1.01251e+07	7.58766e+06	5.95781e+06	3.71375e+06	7.80745e+06	7.94218e+06	6.72921e+06	7.62429e+06
A0A075B6R9	A0A075B6R9		IGKV2D-24		2.8483e+06	2.47816e+06	2.73535e+06	1.91647e+06	1.45518e+06	1.24909e+06	1.71879e+06	2.42317e+06	3.19285e+06	3.91773e+06	3.0056e+06	1.63731e+06	2.0004e+06	1.36497e+06	1.90741e+06	3.24724e+06	1.67331e+06	1.89145e+06	1.58499e+06	2.36878e+06		1.94705e+06	1.83872e+06	1.97201e+06	3.28938e+06	1.32032e+06	1.54692e+06	1.76167e+06	1.7304e+06	1.78753e+06	1.33315e+06	2.87272e+06	1.96837e+06	2.08544e+06	1.67692e+06	1.52125e+06	2.85857e+06	2.94112e+06	2.23824e+06	2.03385e+06	3.12331e+06	1.45506e+06	1.59854e+06	3.00931e+06	2.91986e+06	1.38162e+06	1.4539e+06	1.96762e+06	2.7556e+06	2.83233e+06	1.73228e+06	2.41469e+06	1.66452e+06	2.45162e+06	3.4137e+06	1.4893e+06	2.44123e+06	2.33352e+06	1.61266e+06	1.77868e+06	3.15876e+06	3.74907e+06	3.12198e+06	1.18967e+06	2.44237e+06	1.872e+06	1.44656e+06	1.51616e+06	1.75359e+06	1.17103e+06	1.73325e+06	2.36757e+06	1.81851e+06	2.40312e+06	1.33961e+06	1.57742e+06	1.93986e+06	1.13757e+06	1.30216e+06	1.5317e+06	922630	1.25875e+06	1.43281e+06	662721	1.39773e+06	4.60172e+06	844636	1.29094e+06	2.43563e+06	2.8914e+06	3.96666e+06	2.82407e+06
A0A075B6S2	A0A075B6S2		IGKV2D-29											4.6699e+06																																													534276																																				1.07184e+06	
A0A087WSY6	A0A087WSY6		IGKV3D-15		2.98964e+06	3.79094e+06	1.62956e+06		2.51777e+06			4.4015e+06	3.94238e+06	5.00499e+06	2.86762e+06							2.13028e+06	5.45713e+06	3.73548e+06	1.38265e+06	1.91147e+06	3.50056e+06	3.36765e+06	4.13772e+06	3.61509e+06	2.7092e+06	2.74858e+06	2.67185e+06	2.91821e+06	3.58422e+06	1.69225e+06			2.64632e+06	1.68174e+06		5.40882e+06		3.22459e+06		3.43476e+06	3.70764e+06	6.50205e+06	3.54601e+06			3.61864e+06	3.78549e+06	3.34789e+06	3.93174e+06	3.09355e+06	1.51416e+06	2.25177e+06	5.37704e+06	4.48383e+06	3.70772e+06	4.71761e+06	2.04806e+06	4.22858e+06	3.94171e+06	5.57595e+06	3.47294e+06			2.21927e+06	4.3383e+06	2.78499e+06	2.65276e+06	1.11804e+06	2.21011e+06	3.58328e+06	3.14272e+06	3.0726e+06	2.69828e+06	1.30735e+06	4.94539e+06	2.55827e+06	1.7545e+06	4.45665e+06	3.40527e+06	5.4844e+06	2.69438e+06	5.14142e+06	3.43271e+06	5.08932e+06	1.81854e+06	1.52916e+06	3.85071e+06	3.85246e+06	4.96981e+06	4.8094e+06
A0A087WSZ0	A0A087WSZ0		IGKV1D-8												2.07654e+06				2.8573e+06				1.18124e+06								1.78796e+06								1.35604e+07	1.18381e+06	1.30549e+06						785699		2.26201e+06	796778		2.32468e+06		2.12117e+06					2.18548e+06			1.8471e+06	2.13798e+06							913362								1.31195e+06	2.23942e+06	3.09218e+06			1.03744e+06		1.07779e+06			2.2284e+06		1.40444e+06		748510	949766	1.4303e+06	583392	
A0A087WW87	A0A087WW87		IGKV2-40											303578																	378520																464015		543631	309322										301144											295898																186981						343305			
A0A087X1C5	A0A087X1C5		CYP2D7							1.05674e+06		3.56085e+06			3.4591e+06		2.10899e+06				1.38604e+06				2.63498e+06		1.58598e+06				1.69016e+06		2.52111e+06	1.50785e+06	2.05541e+06	1.74257e+06								1.64425e+06	1.96499e+06			3.91738e+06	3.4734e+06				3.63319e+06							1.46717e+06		2.80863e+06						1.97566e+06			2.42533e+06				1.83253e+06	2.32459e+06	1.71707e+06	1.78891e+06		2.59031e+06	1.95533e+06			1.84357e+06					1.0794e+06					2.80345e+06		2.72738e+06
A0A0A0MS15	A0A0A0MS15		IGHV3-49		553031		342049	279420	1.89435e+06	1.18309e+06	839451	1.97229e+06	421679	569039	560293	2.25107e+06	337866	539473	744338		958648	292011	680279	1.56503e+06	935287	3.83624e+06	1.17266e+06	1.61956e+06				1.0596e+06	1.03095e+06	395083	1.924e+06	1.65157e+06	898648	1.87847e+06		532399	546588	2.45854e+06			657794		645172	2.16588e+06	4.08824e+06	485489	3.16521e+06	1.16967e+06	1.4758e+06	572353	1.98804e+07	926998	755972	1.23671e+06	906120	422450	1.67592e+06	2.65604e+06	671976	4.88389e+06	3.92806e+06	2.45605e+06	2.24188e+06	1.96111e+06	667012	3.42776e+06		1.04816e+06	1.16256e+06	410551	2.19514e+06	2.38001e+06	7.29993e+06	3.40909e+06		1.30357e+06	1.13761e+06	1.21437e+06	1.00094e+06	1.34595e+07	3.06513e+06		472553	1.22541e+06	1.10232e+06		1.11467e+06	2.24067e+06	938522	438190	2.78968e+06	5.01712e+06
A0A0A0MT36	A0A0A0MT36		IGKV6D-21																					672510																	204662								633674																							548386																		60267.9						53425.5
A0A0B4J1U3	A0A0B4J1U3		IGLV1-36		601374	720136	418635					852216	459218	597577	608591						715054	109761						549780	957248	671130	2.52085e+06		631676	2.07929e+06											434019	1.18566e+06	1.93152e+06	731568	675853	1.15018e+06			409293		1.02092e+06	494187		331992	592461	1.05024e+06				1.05803e+06			1.07036e+06		479059					1.09116e+06	655422	837399			822077	352704	716923			396455			2.53946e+06	1.45406e+06	1.27093e+06	786204			1.2544e+06			
A0A0B4J1U7	A0A0B4J1U7		IGHV6-1							916830		3.52573e+06									1.32373e+06			2.33385e+06	1.26574e+06	2.30019e+06						1.34341e+06										3.34353e+06					1.29702e+06	3.52428e+06	4.51743e+06	742845	1.54066e+06		2.80318e+06		6.96608e+06			1.80449e+06			3.63083e+06			1.64822e+06		5.37195e+06	4.25226e+06			2.43833e+06							4.01554e+06	2.71913e+06					1.22712e+06	4.90768e+06	3.21234e+06				1.22194e+06		1.43446e+06		677502		3.39017e+06	4.42032e+06
A0A0B4J1V0	A0A0B4J1V0		IGHV3-15						723735	1.57974e+06		9.08452e+06	1.74904e+06	1.13572e+07	1.14775e+06	1.32383e+06				4.46676e+06		6.07093e+06	5.17314e+06	5.29738e+06		5.21089e+06	945488	1.6001e+06			3.47915e+06	1.29501e+06	5.70028e+06		2.10604e+06	1.44038e+06				452783	3.08932e+06	4.6766e+06			1.56389e+06		2.25707e+06	7.62164e+06	7.05414e+06		2.21504e+06		5.71715e+06	1.13509e+06	1.05569e+07	3.86635e+06	628046	4.29794e+06	4.67378e+06		8.5128e+06	2.04821e+06		1.84096e+06	2.99635e+06	1.02023e+07	7.77646e+06	1.09169e+06	1.36907e+06	4.82747e+06		1.58589e+06	1.57034e+06	1.3046e+06	2.5964e+06	2.0306e+06	1.29712e+07	6.08189e+06		861290	1.28587e+06	981524		1.02941e+07	2.98044e+06			3.57795e+06	3.05861e+06		894945		1.0368e+06		4.83664e+06	1.25689e+07
A0A0B4J1X5	A0A0B4J1X5		IGHV3-74		4.85825e+06	5.43804e+06	3.28153e+06	1.9122e+06	2.78347e+06	1.854e+06	3.19994e+06	6.07549e+06	8.81234e+06	4.64883e+06	4.4374e+06	2.51755e+06	2.86716e+06	2.75177e+06	5.30574e+06	3.09249e+06	3.51129e+06	3.1851e+06	7.96464e+06	6.79387e+06	4.07656e+06	2.40406e+06	3.1598e+06	4.22784e+06	3.4795e+06	3.43954e+06	3.76786e+06	2.8213e+06	4.49728e+06	3.21644e+06	3.36013e+06	4.37133e+06	2.99239e+06	3.85699e+06	1.64987e+06	2.60834e+06	3.34708e+06	3.03138e+06	2.91816e+06	2.39395e+06	3.3141e+06	2.20281e+06	3.45103e+06	5.28367e+06	7.74973e+06	1.93007e+06	1.59826e+06	4.57505e+06	3.95999e+06	4.8862e+06	5.32374e+06	4.98217e+06	2.04418e+06	3.85341e+06	8.19254e+06	2.94323e+06	5.0943e+06	3.95232e+06	2.57385e+06	3.21259e+06	5.53036e+06	8.64367e+06	6.82353e+06	2.22814e+06	5.82235e+06	3.50396e+06	2.00449e+06	4.5633e+06	4.0407e+06	4.32707e+06	3.27053e+06	4.03512e+06	2.97153e+06	5.70174e+06	3.24986e+06	2.68007e+06	4.88708e+06	3.48353e+06	1.97183e+06	4.51068e+06	6.79939e+06	2.00086e+06	2.74891e+06	3.77636e+06	3.02335e+06	7.29667e+06	1.93899e+06	2.93242e+06	5.61157e+06	6.33053e+06	7.47073e+06	1.08895e+07
A0A0B4J1Y9	A0A0B4J1Y9		IGHV3-72																																						348646												784462																			309200																					715661		738796	705626
A0A0B4J2D5	A0A0B4J2D5		GATD3B		9.17277e+06	7.33943e+06	9.82366e+06	1.13977e+07	1.00512e+07	1.08128e+07	1.09983e+07	4.84631e+06	5.63928e+06	6.45213e+06	6.37674e+06	9.39691e+06	1.18284e+07	1.10658e+07	8.82026e+06	6.86684e+06	5.23607e+06	8.36497e+06	8.63553e+06	5.89044e+06	6.27866e+06	1.44647e+07	1.16813e+07	8.85672e+06	5.27064e+06	7.64119e+06	7.00725e+06	1.11552e+07	9.17797e+06	4.4915e+06	9.59883e+06	7.35948e+06	9.38062e+06	8.61471e+06	5.28964e+06	1.28489e+07	8.45196e+06	4.23288e+06	8.54349e+06	4.31458e+06	6.56227e+06	4.00859e+06	5.09448e+06	6.37439e+06	5.83397e+06	3.94276e+06	1.10194e+07	7.93325e+06	4.77519e+06	5.67704e+06	7.20343e+06	6.41281e+06	9.54577e+06	5.05651e+06	9.65437e+06	4.68118e+06	4.51064e+06	7.01162e+06	1.07596e+07	7.68081e+06	9.26458e+06	3.77805e+06	5.53216e+06	1.02167e+07	1.99808e+06	9.34636e+06	6.9835e+06	7.56426e+06	7.75625e+06	4.04326e+06	8.67032e+06	8.55934e+06	7.45833e+06	4.90841e+06	5.30521e+06	8.95417e+06	6.69352e+06	7.38678e+06	1.07292e+07	4.74275e+06	4.89985e+06	2.97974e+06	5.40093e+06	2.54956e+06	8.65938e+06	5.27733e+06	6.60692e+06	1.38687e+07	5.73083e+06	7.38897e+06	7.47267e+06	6.10192e+06
A0A0C4DH25	A0A0C4DH25		IGKV3D-20		1.6293e+06	3.27734e+06	2.55528e+06			1.92866e+06		2.65107e+06	4.2728e+06	4.60844e+06	2.03561e+06						2.23954e+06	2.16449e+06		3.80767e+06		2.36907e+06	1.8795e+06		2.51658e+06	1.62261e+06	2.53096e+06		2.14205e+06		2.29734e+06	2.79985e+06				1.23314e+06	2.06674e+06	3.58089e+06						3.58471e+06	3.61279e+06		2.10344e+06	4.83386e+06	3.99081e+06	2.75582e+06	4.33854e+06	4.30668e+06		2.77341e+06	3.34631e+06		3.19443e+06	2.93615e+06	1.5701e+06	3.34563e+06	3.87414e+06	6.44452e+06	4.21047e+06	2.38449e+06		2.57987e+06		3.35757e+06		1.18953e+06		4.9186e+06	2.5376e+06	2.60089e+06		2.94684e+06			2.42228e+06	2.73704e+06					1.85511e+06	6.8539e+06	2.43177e+06	2.36849e+06	5.94647e+06	3.94881e+06	5.47277e+06	7.01745e+06
A0A0C4DH31	A0A0C4DH31		IGHV1-18				705648				1.1245e+06		641953		523525									922343			1.48236e+06	1.4316e+06													532714	438686						682234			822064	1.30059e+06		441076							471202					688742		2.23914e+06				945588							1.01738e+06												1.00308e+06		554865			938276
A0A0C4DH36	A0A0C4DH36		IGHV3-38			1.24987e+06						1.06346e+06	1.42341e+06										1.4653e+06	891914																								818495	948835				878879	881245		623085		1.03342e+06	1.29748e+06								1.21429e+06																										503573		582363	599941
